[556697]: 417ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:722 CSpxAudioStreamSession::AddRecognizer
[739615]: 4926ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1725 DispatchEvent task started...
[739615]: 4926ms SPX_DBG_TRACE_SCOPE_ENTER:  recognizer.cpp:323 CSpxRecognizer::FireResultEvent
[739615]: 4926ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxRecognitionEventArgs' as '706084327'
[739615]: 4926ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000024BEEA6FDC0
[739615]: 4926ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxRecognitionEventArgs, h=0x0000024BEEA6FDC0, p=0x0000024BEEA6FDC0, tot=1
[739615]: 4927ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000024BEEBF50E0
[739615]: 4927ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxRecognitionResult, h=0x0000024BEEBF50E0, p=0x0000024BEEBF50E0, tot=1
[739615]: 4928ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000024BEEBF51E0
[739615]: 4928ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x0000024BEEBF51E0, p=0x0000024BEEBF51E0, tot=8
[739615]: 4936ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024BEEBF51E0; name='ITN'; value=''
[739615]: 4936ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024BEEBF51E0; name='Lexical'; value=''
[739615]: 4937ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024BEEBF51E0; name='RESULT-RecognitionLatencyMs'; value='1206'
[739615]: 4937ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024BEEBF51E0; name='RESULT-Json'; value='{"Duration":16000000,"Offset":16700000,"RecognitionStatus":"Success","Text":"라이그러지가.","Confidence":0.0,"Translation":{"TranslationStatus":"Error","FailureReason":"Translation call failed: Response status code does not indicate success: 400 (Bad Request).","Translations":[]}}'
[739615]: 4938ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024BEEBF51E0; name='ITN'; value=''
[739615]: 4938ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024BEEBF51E0; name='Lexical'; value=''
[739615]: 4938ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024BEEBF51E0; name='RESULT-RecognitionLatencyMs'; value='1206'
[739615]: 4938ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024BEEBF51E0; name='RESULT-Json'; value='{"Duration":16000000,"Offset":16700000,"RecognitionStatus":"Success","Text":"라이그러지가.","Confidence":0.0,"Translation":{"TranslationStatus":"Error","FailureReason":"Translation call failed: Response status code does not indicate success: 400 (Bad Request).","Translations":[]}}'
[739615]: 4938ms SPX_DBG_TRACE_SCOPE_EXIT:  recognizer.cpp:323 CSpxRecognizer::FireResultEvent
[739615]: 4938ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1725 DispatchEvent task complete!
[646654]: 4950ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:31.9082579Z, size:3200.
[646654]: 4950ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 36160 bytes (1130 msec)
[646654]: 4950ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 144000, unacknowledgedAudioDuration = 1130 msec, packetAudioDelay = 0 msec
[811399]: 4950ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 4950ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 4950ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:4514, Write 3200 bytes audio data.
[811399]: 4950ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 4950ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:31.9086412Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 4951ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 5050ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:32.0082893Z, size:3200.
[646654]: 5050ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 39360 bytes (1230 msec)
[646654]: 5050ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 147200, unacknowledgedAudioDuration = 1230 msec, packetAudioDelay = 0 msec
[811399]: 5050ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 5050ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 5050ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:4614, Write 3200 bytes audio data.
[811399]: 5050ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 5061ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:32.0195179Z, TimeInQueue: 10ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 5061ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 5150ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:32.1080851Z, size:3200.
[646654]: 5150ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 42560 bytes (1330 msec)
[646654]: 5150ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 150400, unacknowledgedAudioDuration = 1330 msec, packetAudioDelay = 0 msec
[811399]: 5150ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 5150ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 5150ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:4714, Write 3200 bytes audio data.
[811399]: 5150ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 5150ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:32.1083606Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 5150ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 5250ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:32.2083433Z, size:3200.
[646654]: 5250ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 45760 bytes (1430 msec)
[646654]: 5250ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 153600, unacknowledgedAudioDuration = 1430 msec, packetAudioDelay = 0 msec
[811399]: 5250ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 5250ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 5250ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:4814, Write 3200 bytes audio data.
[811399]: 5250ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 5260ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:32.2179238Z, TimeInQueue: 9ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 5260ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 5349ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:32.3074454Z, size:3200.
[646654]: 5349ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 48960 bytes (1530 msec)
[646654]: 5349ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 156800, unacknowledgedAudioDuration = 1530 msec, packetAudioDelay = 0 msec
[811399]: 5349ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 5349ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 5349ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:4913, Write 3200 bytes audio data.
[811399]: 5349ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 5349ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:32.3076624Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 5350ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 5450ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:32.4085338Z, size:3200.
[646654]: 5450ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 52160 bytes (1630 msec)
[646654]: 5450ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 160000, unacknowledgedAudioDuration = 1630 msec, packetAudioDelay = 50 msec
[811399]: 5451ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 5451ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 5451ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:5014, Write 3200 bytes audio data.
[811399]: 5451ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 5458ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:32.4163015Z, TimeInQueue: 7ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 5458ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 5551ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:32.5094936Z, size:3200.
[646654]: 5551ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 55360 bytes (1730 msec)
[646654]: 5552ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 163200, unacknowledgedAudioDuration = 1730 msec, packetAudioDelay = 50 msec
[811399]: 5552ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 5552ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 5552ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:5116, Write 3200 bytes audio data.
[811399]: 5552ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 5565ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:32.5232829Z, TimeInQueue: 13ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 5565ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 5650ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:32.6081936Z, size:3200.
[646654]: 5650ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 58560 bytes (1830 msec)
[646654]: 5650ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 166400, unacknowledgedAudioDuration = 1830 msec, packetAudioDelay = 50 msec
[811399]: 5650ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 5650ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 5650ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:5214, Write 3200 bytes audio data.
[811399]: 5650ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 5650ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:32.6084692Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 5650ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 5749ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:32.7074556Z, size:3200.
[646654]: 5749ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 61760 bytes (1930 msec)
[646654]: 5749ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 169600, unacknowledgedAudioDuration = 1930 msec, packetAudioDelay = 50 msec
[811399]: 5749ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 5749ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 5749ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:5313, Write 3200 bytes audio data.
[811399]: 5750ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 5763ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:32.7213667Z, TimeInQueue: 13ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 5763ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 5850ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:32.8082233Z, size:3200.
[646654]: 5850ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 64960 bytes (2030 msec)
[646654]: 5850ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 172800, unacknowledgedAudioDuration = 2030 msec, packetAudioDelay = 50 msec
[811399]: 5850ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 5850ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 5850ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:5414, Write 3200 bytes audio data.
[811399]: 5850ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 5850ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:32.8084968Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 5850ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 5950ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:32.9084592Z, size:3200.
[646654]: 5950ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 68160 bytes (2130 msec)
[646654]: 5950ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 176000, unacknowledgedAudioDuration = 2130 msec, packetAudioDelay = 50 msec
[811399]: 5950ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 5950ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 5951ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:5514, Write 3200 bytes audio data.
[811399]: 5951ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 5962ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:32.9205865Z, TimeInQueue: 11ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 5963ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 6053ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:33.0112854Z, size:3200.
[646654]: 6053ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 71360 bytes (2230 msec)
[646654]: 6054ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 179200, unacknowledgedAudioDuration = 2230 msec, packetAudioDelay = 50 msec
[811399]: 6054ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 6054ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 6054ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:5618, Write 3200 bytes audio data.
[811399]: 6054ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 6069ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:33.0269417Z, TimeInQueue: 14ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 6070ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 6150ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:33.1076791Z, size:3200.
[646654]: 6150ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 74560 bytes (2330 msec)
[646654]: 6150ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 182400, unacknowledgedAudioDuration = 2330 msec, packetAudioDelay = 50 msec
[811399]: 6150ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 6150ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 6150ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:5714, Write 3200 bytes audio data.
[811399]: 6150ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 6162ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:33.1202013Z, TimeInQueue: 12ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 6162ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 6251ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:33.2089170Z, size:3200.
[646654]: 6251ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 77760 bytes (2430 msec)
[646654]: 6251ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 185600, unacknowledgedAudioDuration = 2430 msec, packetAudioDelay = 50 msec
[811399]: 6251ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 6251ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 6251ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:5815, Write 3200 bytes audio data.
[811399]: 6251ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 6251ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:33.2093174Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 6251ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 6350ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:33.3086420Z, size:3200.
[646654]: 6351ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 80960 bytes (2530 msec)
[646654]: 6351ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 188800, unacknowledgedAudioDuration = 2530 msec, packetAudioDelay = 50 msec
[811399]: 6351ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 6351ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
